103889
32526562
25021974
2889167
70473
392168030
9156963
43416755
3017712
55538
91818
23789752
8638366
9649341
11178921
11249420
10879829
18105570
160995642
7177991
1377237
388019
3810416
9489616
359287
65235
10724705
207847528
284215
423188
774830
2262485
4900274
35848610
103256779
8281430
163692
17948141
1371220000
22701556
23344179
77266814
4620330
48228704
788474
520502
4807850
7116360
11389562
157979
59967
1165300
10546059
81679769
887861
72680
5683483
10528391
39666519
2035078896
3122757474
2279146555
411290566
907791157
16144363
91508084
339373830
46443994
1314608
99390750
509557762
485613879
5479531
892145
66538391
48199
104460
1725292
65128861
3717100
27409893
32217
12608590
1990924
1844325
845060
10820883
106825
56114
16342897
169885
767085
1187092924
7305700
8075060
721104105
4203604
10711067
9843028
4524263791
6183773503
1659509712
585708797
257563815
1073800915
87780
1311050527
4643740
79109272
36423395
330815
8380100
60730582
2793335
7594547
126958472
17544126
46050302
5956900
15577899
112423
55572
50617045
3892115
605432386
6802023
5850743
4503438
6278438
184999
633026419
954157804
638286288
37531
20966000
2927468838
6159612979
2135022
2249385146
2904910
569604
1977527
587606
31754
34377511
37731
3554108
24235390
409163
424211252
127017224
52993
5521326691
2078453
17599694
431874
53897154
362706695
622159
2959134
55070
27977863
4067564
1262605
17215232
30331007
357332665
2458830
273000
19899120
182201962
6082032
16939923
5190239
28513700
12475
4595700
1282900953
4490541
28593188
188924874
3929141
31376670
100699395
21291
7619321
37986412
850210773
3474182
25155317
10358076
6639123
4422143
2353344
1097579098
282764
2235355
19815308
144096870
11609666
1744161298
31540372
40234882
15129273
5535002
583591
6453184
6126583
31781
10787104
7095383
1000943138
12339812
1001036557
38062892
190344
542975
5423801
2063531
9799186
1286970
38824
93419
18502413
34339
14037472
2009880516
453480582
7304578
67959359
8481855
5373502
616929998
1184765
358284552
106170
1744161298
1001036557
1360088
11253554
78665830
9916
53470420
39032383
45154029
2593857853
3431555
321418820
31298900
109462
31108083
30117
103574
91713300
264652
7346705903
193228
1801800
26832215
55011976
16211767
15602751
